username,gender,label,prediction
magdajoyce,F,NOT NB,NOT NB
helllpapii,NB,NB,NB
Candi,F,NOT NB,NOT NB
Debbieterras,F,NOT NB,NOT NB
prmorphine,M,NOT NB,NOT NB
ScritchfieldRD,F,NOT NB,NOT NB
mjgiarlo,M,NOT NB,NOT NB
luxxe_ember,NB,NB,NB
BenSandfelder,M,NOT NB,NOT NB
shengxiaoyu,F,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
Spatial_Punk,NB,NB,NB
jmugele,M,NOT NB,NOT NB
showardtweets,F,NOT NB,NOT NB
EPantano,M,NOT NB,NOT NB
RiaOtero,F,NOT NB,NOT NB
austen_writes_,NB,NB,NOT NB
ladiesbewild,F,NOT NB,NOT NB
the_jasper_jane,NB,NB,NB
jonosapien,M,NOT NB,NOT NB
Archainis,M,NOT NB,NOT NB
SParSuperStar,F,NOT NB,NOT NB
JoEatsFood,NB,NB,NB
Stacyc55,F,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
RoaringHometown,M,NOT NB,NB
Dr_Ronx,NB,NB,NOT NB
wilko_lauren,NB,NB,NOT NB
cluelessthembo,NB,NB,NB
Ravelyn,F,NOT NB,NOT NB
BeckyAnnison,F,NOT NB,NOT NB
carr_8,F,NOT NB,NOT NB
jaimemere,F,NOT NB,NOT NB
TawnyRoseCase,NB,NB,NOT NB
Spatial_Punk,NB,NB,NOT NB
dan_h72,M,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
suffolkvicar,M,NOT NB,NOT NB
okiewhaler,M,NOT NB,NOT NB
OhHeyDJ,M,NOT NB,NOT NB
BlueRoseNZ,F,NOT NB,NB
loeyjopez07,M,NOT NB,NOT NB
paymentsexpert,M,NOT NB,NOT NB
namesescapeme,F,NOT NB,NB
ShaughnessyEmmy,F,NOT NB,NOT NB
M_A_Ormerod,M,NOT NB,NOT NB
mawillcockson,NB,NB,NOT NB
zannalyons,F,NOT NB,NOT NB
M_A_Ormerod,M,NOT NB,NOT NB
Kmlaffs,F,NOT NB,NOT NB
asg__creations,NB,NB,NB
debdef,F,NOT NB,NOT NB
gemmacaf,F,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
enemyoftrust,NB,NB,NOT NB
graciedactyl,F,NOT NB,NB
kurtistowne,NB,NB,NB
docpalindrome,M,NOT NB,NOT NB
__livvv_,F,NOT NB,NOT NB
wyrdgaest,M,NOT NB,NOT NB
charliehersh,NB,NB,NOT NB
IanCrookshank,M,NOT NB,NOT NB
Dr_Ronx,NB,NB,NB
ladiesbewild,F,NOT NB,NB
ShaughnessyEmmy,F,NOT NB,NOT NB
neonmoonmilk,NB,NB,NB
clubnobbie,M,NOT NB,NB
Merc_Wolfmoor,NB,NB,NB
fleshloathe,NB,NB,NB
RLynneHarris,F,NOT NB,NOT NB
abbsnocon,F,NOT NB,NOT NB
hesterchill,NB,NB,NOT NB
dodgethistweet,M,NOT NB,NOT NB
JoEatsFood,NB,NB,NOT NB
Ironjotun,F,NOT NB,NB
TheWallner,F,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
FredTJoseph,M,NOT NB,NOT NB
TheyThemTheEli,NB,NB,NOT NB
thelizzypearl,F,NOT NB,NOT NB
anders_d_k,M,NOT NB,NOT NB
JennaMagnuski,F,NOT NB,NOT NB
anders_d_k,M,NOT NB,NOT NB
PDMurphy01810,M,NOT NB,NOT NB
thelizzypearl,F,NOT NB,NB
StormyBuckets,NB,NB,NOT NB
pastordj,M,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
leilazadeh,F,NOT NB,NOT NB
nextpivotpoint,F,NOT NB,NOT NB
prmorphine,M,NOT NB,NOT NB
wyrdgaest,M,NOT NB,NOT NB
kim_alloway,NB,NB,NOT NB
smarmyliberal,F,NOT NB,NB
debdef,F,NOT NB,NOT NB
Ravelyn,F,NOT NB,NOT NB
HistoryNed,M,NOT NB,NOT NB
GinaViolaPeake,F,NOT NB,NOT NB
DeNovo_Fatima,F,NOT NB,NOT NB
maxmasure,NB,NB,NOT NB
newsmansimon,M,NOT NB,NOT NB
MsMandyJ,F,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
BroussardRhonda,F,NOT NB,NOT NB
nickytonline,M,NOT NB,NOT NB
smolnswole,NB,NB,NOT NB
TisforTMI,F,NOT NB,NOT NB
AN_Goldstein,F,NOT NB,NOT NB
sallyrose1214,F,NOT NB,NOT NB
alisonailea,NB,NB,NOT NB
sr_brownwriter,NB,NB,NB
DeNovo_Fatima,F,NOT NB,NOT NB
amacduffking,F,NOT NB,NOT NB
tstockstein,F,NOT NB,NOT NB
akeisha09,F,NOT NB,NOT NB
mcnees,M,NOT NB,NOT NB
gsnedders,NB,NB,NB
VioletFireBee,NB,NB,NOT NB
FamDoc_Forest,F,NOT NB,NOT NB
spookygirl,F,NOT NB,NOT NB
LanceBass,M,NOT NB,NOT NB
JamieSuchomel,F,NOT NB,NOT NB
simpleaslight,NB,NB,NB
asg__creations,NB,NB,NB
chrisgwilliams,M,NOT NB,NB
debdef,F,NOT NB,NOT NB
LeslieJoy1,F,NOT NB,NOT NB
anuomni,NB,NB,NB
jguard_24,M,NOT NB,NOT NB
cluelessthembo,NB,NB,NB
zachhynes,M,NOT NB,NOT NB
partlycara,NB,NB,NB
AmmehMorton,NB,NB,NOT NB
BroussardRhonda,F,NOT NB,NOT NB
KevinIrvineChi,M,NOT NB,NOT NB
emilyfleuriot,F,NOT NB,NOT NB
PaulKawika,M,NOT NB,NOT NB
chic0junit,M,NOT NB,NOT NB
JaimeLidgard,NB,NB,NB
TheTattooedProf,M,NOT NB,NOT NB
_Auntie_Aimee,F,NOT NB,NOT NB
gordonjdruby,M,NOT NB,NOT NB
BeverlyYanuaria,F,NOT NB,NOT NB
anuomni,NB,NB,NB
TheyThemTheEli,NB,NB,NOT NB
MrJoeJenkins,M,NOT NB,NOT NB
smuttychums,NB,NB,NB
FredTJoseph,M,NOT NB,NOT NB
suzannemrivera,F,NOT NB,NOT NB
TimLumpkins,M,NOT NB,NOT NB
husslington,M,NOT NB,NOT NB
rob_kabobb,M,NOT NB,NOT NB
wee_bairn,M,NOT NB,NB
AimiHamraie,NB,NB,NOT NB
marcscheff,M,NOT NB,NOT NB
MrJoeJenkins,M,NOT NB,NOT NB
TheBlackFemVeg,NB,NB,NOT NB
Maybe_Ketamine,F,NOT NB,NB
NifMuhammad,M,NOT NB,NB
MsMandyJ,F,NOT NB,NOT NB
wyrdgaest,M,NOT NB,NOT NB
Beforehand,NB,NB,NOT NB
Stacyc55,F,NOT NB,NOT NB
DeNovo_Fatima,F,NOT NB,NOT NB
iGregoryJohnson,M,NOT NB,NOT NB
zzzooeee,F,NOT NB,NOT NB
Maybe_Ketamine,F,NOT NB,NOT NB
TheJasonGreene,M,NOT NB,NOT NB
juniperinlatin,NB,NB,NOT NB
teachingmissk,F,NOT NB,NOT NB
ShesHerOwnCEO,F,NOT NB,NOT NB
goldenthem,NB,NB,NOT NB
ShantaDotCa,F,NOT NB,NOT NB
LELIAHSADE,NB,NB,NB
graciedactyl,F,NOT NB,NOT NB
__livvv_,F,NOT NB,NOT NB
traviszinnel,M,NOT NB,NOT NB
jmugele,M,NOT NB,NOT NB
jessicaeburke,F,NOT NB,NB
scotryder,M,NOT NB,NOT NB
crewmanalex,NB,NB,NOT NB
OhHeyDJ,M,NOT NB,NB
FredTJoseph,M,NOT NB,NOT NB
EliPresidente,M,NOT NB,NOT NB
pattonsanders_q,M,NOT NB,NOT NB
NadkarniNamrata,F,NOT NB,NOT NB
goth_theyfriend,NB,NB,NB
NifMuhammad,M,NOT NB,NOT NB
teachingmissk,F,NOT NB,NOT NB
calvincamps,NB,NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
centralscot,M,NOT NB,NOT NB
DanaeWriting,NB,NB,NB
stephrwhite11,F,NOT NB,NOT NB
briantschu,M,NOT NB,NOT NB
gantpants,M,NOT NB,NOT NB
KateEMontgomery,F,NOT NB,NOT NB
gauravsabnis,M,NOT NB,NOT NB
lilamayhiggins,F,NOT NB,NOT NB
TrinityTheTuck,NB,NB,NOT NB
emilyfleuriot,F,NOT NB,NOT NB
Nylons,F,NOT NB,NOT NB
smolnswole,NB,NB,NB
lilamayhiggins,F,NOT NB,NOT NB
EdConsult01581,F,NOT NB,NOT NB
tisaneg,M,NOT NB,NOT NB
poemsboutpoetry,M,NOT NB,NB
coreyevanmusic,M,NOT NB,NOT NB
wilko_lauren,NB,NB,NB
__livvv_,F,NOT NB,NOT NB
sjw_LauraKinney,NB,NB,NB
cyanbloomm,NB,NB,NB
lbdehertogh,F,NOT NB,NOT NB
butchspoonie,NB,NB,NB
HESherman,M,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
everestpipkin,NB,NB,NOT NB
leftside,M,NOT NB,NOT NB
allyrosecoll,F,NOT NB,NOT NB
SilverlionPrime,M,NOT NB,NB
IncredibleHulko,F,NOT NB,NOT NB
BlakeleyJenn,F,NOT NB,NOT NB
nightfury326,NB,NB,NB
cpa12k,NB,NB,NOT NB
hld4ransom,F,NOT NB,NOT NB
Zenorobster,M,NOT NB,NOT NB
marcscheff,M,NOT NB,NOT NB
BryanLakatos,M,NOT NB,NOT NB
JuliusGoat,M,NOT NB,NOT NB
TheAtomicMommy,F,NOT NB,NOT NB
jonnysun,M,NOT NB,NB
BlindMikah_Kez,NB,NB,NB
ladiesbewild,F,NOT NB,NOT NB
Stacyc55,F,NOT NB,NOT NB
Candi,F,NOT NB,NOT NB
smuttychums,NB,NB,NB
KateEMontgomery,F,NOT NB,NOT NB
zephariouself,NB,NB,NB
KateLechler,F,NOT NB,NOT NB
alisonailea,NB,NB,NOT NB
KimberlyGrommes,F,NOT NB,NOT NB
Nancy_RS_Parson,F,NOT NB,NOT NB
justjerdi,F,NOT NB,NOT NB
ogflavorsstan,NB,NB,NB
shmuel,M,NOT NB,NOT NB
andybelford,M,NOT NB,NOT NB
makemarks77,M,NOT NB,NOT NB
RachEttinger,F,NOT NB,NOT NB
DonnaSteff,F,NOT NB,NOT NB
stephrwhite11,F,NOT NB,NOT NB
ShantaDotCa,F,NOT NB,NOT NB
KimberlyGrommes,F,NOT NB,NOT NB
BlindMikah_Kez,NB,NB,NB
anthonybgay1,NB,NB,NOT NB
theshenners,NB,NB,NB
smarmyliberal,F,NOT NB,NB
carriefox,F,NOT NB,NOT NB
TheMudlily,F,NOT NB,NOT NB
lalonsocorona,NB,NB,NOT NB
darcy,M,NOT NB,NOT NB
stevie__mx,NB,NB,NOT NB
darkskintrudeau,NB,NB,NB
